,april.n.01,nothing.n.01,pound.n.10,wrinkle.n.01,austral.n.01,acre.n.03,wheat.n.02,billion.n.03,whitethorn.n.01,usage.n.03,hour_angle.n.02,mexico.n.01,volt.n.01,franc.n.01,security.n.04,termination.n.05,montana.n.01,elevation.n.03,dole.n.01,taiwan.n.02,redemption.n.02,portland.n.02,sugar.n.01,percentage.n.01,store.n.02,hectare.n.01,worm.n.02,rescue.n.01,yugoslav.n.01,alberta.n.01,february.n.01,fob.n.03,cooperative.n.01,sellers.n.01,treatment.n.01,duty.n.03,cargo.n.01,colombia.n.01,malted.n.01,basket.n.04,july.n.01,loanword.n.01,mission.n.04,jordan.n.02,bonus.n.02,army.n.02,government_accounting_office.n.01,argentina.n.01,pale_yellow.n.01,semolina.n.01,connecticut.n.01,food_and_agriculture_organization.n.01,home_plate.n.01,estate.n.02,maximum.n.03,june.n.01,cambodia.n.01,workweek.n.01,intravenous_feeding.n.01,ski_tow.n.01,commitment.n.05,license.n.01,protein.n.01,roberts.n.04,rebate.n.01,renewal.n.02,seaway.n.01,burlington.n.01,hydrofluorocarbon.n.01,substitute.n.02,elevator.n.01,registration.n.02,goal.n.01,bushel.n.02,tanzania.n.01,planting.n.03,season.n.03,millimeter.n.01,soviet_union.n.01,metric_ton.n.01,brazil_nut.n.02,pitch.n.02,offerer.n.01,source.n.07,arabian_peninsula.n.01,saudi.n.01,agreement.n.06,lining.n.03,cooperation.n.02,blemish.n.01,january.n.01,water.n.01,peer.n.01,exporter.n.01,algeria.n.01,paddy.n.01,month.n.02,hassium.n.01,barley.n.02,stage_set.n.01
sugar.n.01,0.00016177490067089773,0.0004937586567969335,0.00018296321156009194,0.025543632194949706,9.353566436669835e-05,0.003150422957241851,-0.07840896466140007,0.0006911461579363999,0.0009163303850857725,0.000732387550088993,-0.06426092895228734,0.0023339359970729963,0.00020654631871039352,0.0002611341877541576,0.00176058919503757,0.0007482978275714882,0.002895174185911018,0.005710392790766964,0.0024326095486982245,0.0009426503153945078,0.0016781918902575876,0.002647145357361891,0.20407773963261555,0.00744468989760337,0.006071556179157309,0.0001335079287109819,0.00048480256359251857,0.0005493859252923157,0.00029677663185631353,0.0033317344593080944,0.00013657421825871252,0.00034497273919658174,0.0006889051703918762,0.0005774357380389869,0.0003096166524710401,0.0040729954900918545,0.0007451122280762563,0.001253869778829212,0.00036062219892506604,0.0002670923648730685,0.00018505838166351513,0.0176378268326653,0.00013750717871131068,0.0010825749244919064,0.003275779575180174,0.0007703329307281234,0.0005370732008952067,0.0007515443734036039,0.007026016040880722,-0.045345455946803476,0.003175232762970183,0.0004107093272584959,0.0005521755712829112,0.0038304273103098967,0.006944941307935782,0.00018671711950471427,0.0012928586766059252,0.0004762474234777993,0.00020505585076558368,0.0004330852565655227,0.000268779183904863,0.00047309829842375584,-0.03147512241667089,0.0004897531741155457,0.0020477774680460717,0.00022174228999796228,0.00048027594879506514,0.0029785709175557114,-0.004632732416289307,0.0006004758980417249,0.0004655035951610872,0.000683179351729367,0.0015233322461848608,0.00018525137872812508,0.0007313797229192907,0.00035017352302150914,0.00033547159057717424,9.308622630612596e-05,0.0025923739574315553,0.00017348428134525903,0.0009814906928337017,0.0005138317511737253,0.00040450134583315783,0.0004396078719443888,0.0006119478059800677,0.0005232700253867251,0.0006028191482816319,0.00014885105702340285,0.00027496153780419153,0.009025910352039668,0.00016949537376692562,-0.017081845229509184,0.0010149450939123499,0.0005627672385654562,0.0010065854210290599,0.0003177986172396509,0.0009241241136907254,-0.01764428087561635,0.0003090636386995054,0.0007288359364133165
percentage.n.01,-7.679592403446757e-05,-0.00023439144231573588,-8.685419578562677e-05,0.016914882906686343,-4.440217700909571e-05,0.0025004696935278293,0.00640220761912689,-0.0003280929712920777,0.0013898371175845652,-0.0003476706116163282,-0.045370724829046985,0.0018524294377361805,-9.804929773098565e-05,-0.00012396262437747337,-0.0008357666950638869,-0.00035522335592861606,0.0022978804457711617,-0.010100296577798009,-0.004302694893346457,0.0014297576709905268,-0.00296831346408668,0.0021010216184563484,0.007444689897603374,0.1476397704454436,-0.010739106808450275,-6.337735154691971e-05,0.0007353205880190931,-0.0002607981807399288,0.00045013369118718655,0.002644375423697331,-6.483294532691075e-05,0.0005232347691333521,-0.000327029155406439,0.0008758212483276989,-0.00014697766355821436,-0.007204138824999473,0.0011301432847821394,0.00099518808240839,-0.00017119043114191204,-0.0001267910218328896,-8.784879088928581e-05,-0.010413185288721776,-6.527582960467834e-05,0.0008592324987483845,-0.005794057684842561,-0.0003656836071857075,-0.0002549532255365173,0.0005964957577259076,0.003872292462063535,0.003702523363356245,0.002520161070897781,-0.0001949672178167712,0.0008375080832014707,-0.006775094686372865,0.005512153605884806,-8.863620787867204e-05,0.0010261333105881887,-0.00022607871062405328,-9.734175989544811e-05,0.0006568787573240359,-0.00012759176920277817,-0.00022458379412326784,-0.021087612844022986,0.000742829388743807,-0.003622020500242943,-0.00010526295480504903,0.0007284548795749524,0.0023640718755718743,-0.0031038248655999062,0.0009107672351552497,0.0007060490249522598,-0.00032431106049049166,-0.0007231387994806998,-8.794040824062365e-05,0.0005804912090983323,-0.00016623035564427443,-0.0001592512230194219,-4.4188824931519915e-05,0.002057549923558021,-8.23544668308429e-05,0.001488668517017888,-0.0002439203112843068,0.0006135243288906211,0.002053412340664721,0.0009281671639601089,0.0007936658170882478,-0.00028616338706418705,-7.06608653147838e-05,-0.0001305265852863489,0.004974506806717067,-8.046089840893816e-05,-0.01144444600064913,0.0015394102245094674,0.0008535729137101865,0.0007989201365627599,0.0004820186270647064,-0.0004386895923848136,-0.011821265032447506,0.00046876991503464334,0.0011054563436329965
store.n.02,-6.263132158878492e-05,-0.00019115917916095112,-7.083439825716796e-05,0.013795022122395624,-3.6212430053586755e-05,0.002039271269502016,0.005221354249110026,-0.0002675779561789086,0.0011334890042914063,-0.0002835446041815749,-0.03700233434536027,0.0015107586150446258,-7.996462279674433e-05,-0.00010109837325338148,-0.0006816139438370161,-0.00028970428470952126,0.0018740485381369648,-0.008237350237783948,-0.04474357118468017,0.0011660464225373127,-0.012064608225475035,0.0017134992814392892,0.006071556179157307,-0.010739106808450272,0.24927670805090996,-5.168773390107166e-05,0.0005996945905411253,-0.00021269533419978446,0.00036710891007754007,0.002156634348051205,-5.287485109880499e-05,0.0004267268804177125,-0.00026671035551282775,0.0007142806463749642,-0.00011986841005456402,-0.029280975064503768,0.0009216943268867494,0.000811630898570476,-0.00013961526058283601,-0.00010340508774166333,-7.164554554878457e-05,-0.008492528279089516,-5.323604771146948e-05,0.0007007516040107944,-0.023549748653293595,-0.0002982351978877816,-0.00020792845010248804,0.00048647526673041786,0.003158068576249873,0.0030196124908435434,0.0020553306763532167,-0.00015900654457744515,0.0006830341421330469,-0.02753713988449552,0.004495465996111947,-7.22877276347043e-05,0.000836868442908081,-0.00018437968691044108,-7.938758657677828e-05,0.0005357209410793382,-0.00010405814148983227,-0.0001831604998599959,-0.017198114068931472,0.0006058184326440546,-0.014721578043818847,-8.584775893602898e-05,0.0005940952257453216,0.0019280313084257792,-0.0025313407678433843,0.0007427810305652945,0.0005758220126290164,-0.000264493598843382,-0.0005897596685375556,-7.172026456372326e-05,0.00047342267253899865,-0.00013557004480474333,-0.00012987817631910094,-3.603842963950032e-05,0.0016780457109872343,-6.716462053429448e-05,0.0012140914742636388,-0.00019893049859295782,0.0005003630079123071,0.0016746712833981582,0.0007569716344326297,0.0006472783503688131,-0.00023338206223169562,-5.762784203606572e-05,-0.00010645164625255386,0.004056985308455377,-6.562031080335357e-05,-0.00933357840124978,0.0012554741418963995,0.0006961358995311224,0.0006515635383768476,0.00039311283799286036,-0.0003577756148356884,-0.00964089515351317,0.00038230778089868894,0.0009015607616019394
hectare.n.01,-0.0007204829792103231,-0.002199010517605832,-0.009976161716245109,0.0007051947523075142,-0.005100079442211434,0.00011907960806604301,0.00011481277127237546,-0.009188480563647778,4.922954794826182e-05,-0.00013664619284292103,-0.0023048597530175696,8.82180543865766e-05,-0.011262042570089122,-0.014238473759082161,-0.0003284842985561893,-0.00013961467427709397,0.00010943172139750983,-4.861311570384388e-05,-2.0709035925575626e-05,5.0643577529969495e-05,-1.4286606810350083e-05,0.00010005673394548626,0.00013350792871098232,-6.337735154691904e-05,-5.168773390107147e-05,0.09855926167668513,2.604585795502578e-05,-0.00010250241840342425,1.5944226739274283e-05,0.00012593281568195504,-0.0006082488646031465,1.853354672237751e-05,-0.00012853340933009506,3.102254472350539e-05,-5.77671436328978e-05,-3.467379710573023e-05,4.00309088904464e-05,4.7393738509180335e-05,-0.0016060721111457938,-4.9833117442918165e-05,-0.0008241786185362092,1.6332094750684734e-05,-2.5655586932339933e-05,4.091913989335688e-05,-2.788702237191059e-05,-0.00014372590330452445,-0.00010020515527793194,2.8406855410770357e-05,4.696711966631582e-05,6.639849772719805e-05,0.00012001736848184146,-7.662864548712188e-05,2.9665450589403335e-05,-3.260879117323515e-05,0.0002625047176886663,-0.0008315659967796526,4.886743989124568e-05,-0.002121022241927146,-3.8258571331364216e-05,2.3267362679217448e-05,-5.014783797398453e-05,-8.826895174858159e-05,-0.0003469147085740358,2.6311827873827223e-05,-1.7432923905131198e-05,-4.1371866188618404e-05,2.5802667066846718e-05,0.0001125839489723537,-5.1061374593645875e-05,3.226036972642087e-05,2.5009027236312737e-05,-0.00012746510700703507,-0.00028421776401131154,-0.010100925189226707,2.7644672456592422e-05,-6.533409633938706e-05,-0.0014940610070975683,-0.00507557360447787,9.798648594213787e-05,-0.009459318248567373,5.273026400745897e-05,-9.58688505165997e-05,2.1731701495379176e-05,5.41614983378661e-05,3.287669419966851e-05,2.811250966238848e-05,-0.00011247179389585155,-2.7772086295597303e-05,-5.1301318973283505e-05,6.033590147462092e-05,-0.0007548669870760022,-0.00018827387805688998,5.452759068000797e-05,3.0234484423514745e-05,3.8046890543888166e-05,1.707362597588239e-05,-0.00411569218606091,-0.00019447297065065087,1.6604342132556697e-05,3.9156470484952005e-05
worm.n.02,3.1560418353011504e-05,9.632662241983602e-05,3.5694013571326206e-05,0.007144793964704431,1.8247729938930338e-05,0.000423181596085876,0.0004169155074415454,0.00013483464862032844,-0.006817615627381805,0.00014288036884267815,-0.018184088756202976,0.00031350671760858585,4.029480593553561e-05,5.0944269955453864e-05,0.00034347065776423345,0.0001459842805828661,0.0003888952212350181,0.0005640220670680318,0.00024027164440327853,-0.0010292307673184678,0.00016575694414757816,0.00035557866756419934,0.0004848025635925149,0.0007353205880190925,0.0005996945905411252,2.6045857955025684e-05,0.1008239858340073,0.00010717886129168101,-0.003203870488806044,0.00044753632301444647,2.6644055700884397e-05,-0.0008283407019992182,0.00013439745778209752,-0.006233743232117913,6.040263996776287e-05,0.0004022944514770993,-0.0017891465496964235,0.0001684264689187427,7.035323414360352e-05,5.210664163186536e-05,3.6102757107626166e-05,0.0016520542181695291,2.6826065531016876e-05,0.000145417231478694,0.000323552518180489,0.0001502830752116437,0.00010477679068971122,0.00010095144422916944,0.0019071638243581173,0.00024111048855025467,0.00042651418137019953,8.012465553065666e-05,-0.0013258714338081736,0.0003783357132293977,0.0009328815169592385,3.642635774028898e-05,0.00017366366538877647,9.291038265002595e-05,4.000403282002255e-05,-0.0010399144763858193,5.2435720581124956e-05,9.229602465172422e-05,-0.002776243310790879,-0.0052871606889438975,0.00020226133695919673,4.325936477085023e-05,-0.0011532276941788745,0.000400097514541258,-0.00040862723935253476,-0.006482474704769289,-0.0011177566543284553,0.00013328041656215003,0.00029718456188720124,3.6140408610267945e-05,9.824282094515989e-05,6.83148179159704e-05,6.544664036422037e-05,1.8160049753953655e-05,0.00034822148132065267,3.384478354937317e-05,-0.002356733147671339,0.00010024265175160349,-0.004366819302756377,-0.0006444975701288101,-0.0006681539268823381,-0.005648993930307132,0.00011760306717589986,2.903912542961996e-05,5.364182656332599e-05,0.0024500214068898895,3.306659366069609e-05,-0.0015066933791899122,-0.010956902549249897,-0.0060753885386086596,0.0001352099165252344,-0.0034308146325026205,0.00018028596226751754,-0.0015563026604370055,-0.0022994731238296746,-0.0017500642880272166
rescue.n.01,-0.00012420474735727903,-0.0003790895186373169,-0.00014047234381386856,0.0029018806242320045,-7.181320163623187e-05,0.0004900132995279371,0.00047245524059771063,-0.0005306362951078234,0.0002025798842990617,-0.0005622999009683869,-0.009484511671376173,0.00036301782152261294,-0.0001585785757037056,-0.0002004891097558661,-0.0013517148535571717,-0.018422668868740777,0.0004503121881731074,-0.00020004326192577215,-8.521780671553696e-05,0.00020839862448653683,-5.878947248730608e-05,0.00041173405872670034,0.0005493859252923172,-0.0002607981807399283,-0.00021269533419978335,-0.00010250241840342419,0.00010717886129168117,0.14813788743133505,6.561058841073983e-05,0.0005182142898634154,-0.00010485660138867272,7.62656556305646e-05,-0.0005289157482823016,0.0001276579571145965,-0.007622586695505327,-0.0001426828825092937,0.00016472742954974135,0.0001950255174753992,-0.00027687230171775424,-0.006575662809812599,-0.00014208093743554105,6.720666759793376e-05,-0.0033853488906878102,0.0001683825054401303,-0.0001147552638810421,-0.0005914329518688266,-0.00041234481339757074,0.00011689437994559487,0.00019326997838497,0.0002732302153443253,0.000493872189248647,-0.0003153273345733189,0.00012207350663460725,-0.00013418537074417767,0.0010802084835963917,-0.00014335445461059697,0.00020108980747830373,-0.00036564504547555437,-0.005048358954231245,9.57453366107254e-05,-0.00661719133938908,-0.0003632272644717487,-0.0014275561010316494,0.00010827332909858543,-7.17365861536489e-05,-0.005459169641166065,0.00010617812933205234,0.0004632836235002656,-0.00021011786190283527,0.00013275161440628325,0.00010291229668183854,-0.0005245196778323034,-0.012421996519253537,-0.0001422291133982606,0.00011375799252976214,-0.00862107388733443,-0.0002575626007519296,-7.146813982173137e-05,0.00040321497580866374,-0.0001331947740075011,0.00021698535182399883,-0.012650246809936656,8.942608165288035e-05,0.00022287488965529184,0.00013528779330056044,0.00011568314543022305,-0.01484106614684498,-0.0036646287524364158,-0.0067693973922735755,0.0002482825954984182,-0.00013013223923885332,-0.0007747481344615362,0.00022438136183317551,0.0001244150842659451,0.00015656318218522394,7.025807302546677e-05,-0.0007095080979293701,-0.0008002574375679367,6.83269672029182e-05,0.0001611291102802269
yugoslav.n.01,1.9320018832770675e-05,5.896728422393818e-05,2.1850439582319153e-05,0.004373755519029244,1.1170526389483295e-05,0.0002590547537935578,0.00025521890633227896,8.254034916511785e-05,-0.004173470099233964,8.746561550602392e-05,-0.011131567816910532,0.00019191620404550248,2.4666859635056288e-05,3.1186033212617575e-05,0.00021025892313230143,8.936570544161746e-05,0.00023806601402411804,0.00034527162586907946,0.00014708463756498878,-0.0006300536826046967,0.00010146973486769864,0.00021767095977725902,0.0002967766318563123,0.00045013369118718563,0.00036710891007753985,1.5944226739274205e-05,-0.0032038704888060405,6.56105884107396e-05,0.11375213045887146,0.00027396373813159584,1.6310419341236548e-05,-0.0005070768639240315,8.227271851670058e-05,-0.0038160469007750947,3.697606694161237e-05,0.0002462684838940062,-0.0010952435626197334,0.00010310391057084062,4.3067420507467564e-05,3.189759040516689e-05,2.210065593657541e-05,0.0010113211507777101,1.642183843925283e-05,8.901858078537497e-05,0.00019806583913805896,9.199725462633478e-05,6.414013739362678e-05,6.179841413657531e-05,0.0011674889918010863,0.0001475981442155044,0.00026109482847617814,4.90490916979191e-05,-0.0008116451684666048,0.00023160190790069856,0.0005710725464663016,2.2298751229464214e-05,0.00010630991162254353,5.6875999629680105e-05,2.448886002792355e-05,-0.0006365938196230462,3.2099039303151966e-05,5.649991437109794e-05,-0.0016995045011409164,-0.0032365871370819157,0.000123816256029451,2.64816433267201e-05,-0.0007059596143750937,0.00024492360745732335,-0.000250145161942085,-0.003968310304959934,-0.0006842456703372527,8.158891080651843e-05,0.00018192443675010936,2.2123704672241092e-05,6.014030389631666e-05,4.1819584073032724e-05,4.0063801126947176e-05,1.1116852106523459e-05,0.0002131671862470205,2.071841533439444e-05,-0.001442697250953283,6.136451988771098e-05,-0.0026731911543406246,-0.0003945354923147093,-0.0004090169625183299,-0.0034580868953952622,7.199186801695787e-05,1.7776584705313684e-05,3.2837368878818764e-05,0.001499804571420941,2.024203878144308e-05,-0.0009223370912123029,-0.006707375080791407,-0.0037191085260477367,8.277007308414241e-05,-0.05288935813737788,0.00011036381543910242,-0.000952705898027647,-0.0014076449672157248,-0.0010713189738189594
alberta.n.01,0.00015259594650934833,0.00046574325973093025,0.00017258205276972499,0.03729134116937776,8.822853963887128e-05,-0.0042870668629990906,0.0028651906303252027,0.0006519311815938293,0.0008458930748402243,0.0006908325763391774,-0.09509534049117184,-0.003175998844984342,0.0001948270768266549,0.0002463176820448716,0.0016606950368489126,0.0007058401197936895,-0.017647345640715628,0.002028348065971661,0.0008640699605365548,0.0008701898210147544,0.0005960986222238696,-0.003602211289440177,0.0033317344593080905,0.002644375423697328,0.0021566343480512056,0.00012593281568195453,0.00044753632301444376,0.0005182142898634151,0.00027396373813159584,0.1417518149722045,0.00012882512687403211,0.0003184550636370476,0.000649817345553418,0.0005330488870853204,0.0002920492977769622,0.0014467398001757278,0.0006878362695017194,-0.001706254573525854,0.00034016083798561427,0.00025193779785492507,0.0001745583449121047,0.005715187951062813,0.00012970515203695592,-0.001473158096069177,0.0011635663971503712,0.0007266249721327934,0.0005066001777502647,-0.001022694737506854,0.009902737564743188,0.001656996442532614,-0.019354424452436545,0.0003874060702452422,0.0005097304416031503,0.001360578879840698,0.003974424680318429,0.0001761229675441574,-0.0017593103104703745,0.00044922559715288344,0.00019342117661693965,0.00039979446857465415,0.00025352890837750715,0.00044625515046241645,-0.009149447275365177,0.00045210638554409716,0.0007273764903821463,0.0002091608431410778,0.0004433576641246414,-0.004053212172795133,-0.001346680734790843,0.0005543179752949211,0.0004297208450892201,0.0006444164044017103,0.0014368998218560092,0.00017474039150663508,-0.0009952548648076837,0.0003303050100255257,0.00031643725125976227,8.780460226684501e-05,-0.0035276788673278803,0.00016364094804934034,0.0009060445813007083,0.000484677425804251,0.00037340777166501013,0.001078674052407247,0.0005649080502702652,0.00048304683327146013,0.000568615762547281,0.00014040538947145104,0.0002593604813904489,0.012721465618507689,0.00015987836729713063,-0.0049654911655105565,0.0009369273793132546,0.0005195079390551015,-0.0013697522719456267,0.00029336978658811786,0.0008716901894912718,-0.005128984581730524,0.0002853062562542423,0.0006728111185017655
february.n.01,-0.04107322761702203,-0.0022495154054472345,-0.0008335622218848412,0.0007213910285810782,-0.00042613919787569957,0.00012181452097410839,0.00011744968732595691,-0.003148793258186883,5.036020775079709e-05,-0.00013978455920735203,-0.0023577956905150447,9.024416699800237e-05,-0.0009410045160353074,-0.001189701426305334,-0.00033602862930104345,-0.00014282121804253927,0.00011194505035670371,-4.97296178472346e-05,-2.1184662362262842e-05,5.180671348705548e-05,-1.4614728694633183e-05,0.00010235474665858304,0.0001365742182587125,-6.483294532691117e-05,-5.2874851098807515e-05,-0.0006082488646031443,2.6644055700884454e-05,-0.00010485660138867684,1.6310419341236555e-05,0.00012882512687403233,0.2286529407185515,1.8959208487531634e-05,-0.00013148544860872206,3.173504251706783e-05,-5.9093887223590506e-05,-3.5470153566890755e-05,4.0950302657558506e-05,4.848223509827188e-05,-0.0016429589250965214,-5.097763948458117e-05,-0.0469846991157548,1.6707195554882808e-05,-2.6244821285768083e-05,4.185893374806264e-05,-2.8527506319508716e-05,-0.0001470268700657919,-0.00010250657679816594,2.9059278414189487e-05,4.804581805906519e-05,6.792347846453406e-05,0.00012277381902433022,-7.838858302028848e-05,3.034677987036247e-05,-3.335772044286142e-05,0.00026853368900033346,-0.0474058380973008,4.998978312291433e-05,-0.013940438744895872,-3.913725964985746e-05,2.3801746454588392e-05,-5.12995882326073e-05,-9.029623332466451e-05,-0.0003548823323333494,2.691613417660746e-05,-1.7833307559285874e-05,-4.232205785205913e-05,2.639527942398924e-05,0.00011516967544799575,-5.2234106136415874e-05,3.3001296766882855e-05,2.55834119904917e-05,-0.00013039261048259612,-0.0002907454209638318,-0.0008439868842657102,2.8279590330178466e-05,-6.683463086681093e-05,-0.009819730099415214,-0.00042409160270520896,0.00010023695106854679,-0.0007903771571737923,5.3941325095262455e-05,-9.807067970479753e-05,2.2230815591396098e-05,5.5405430723352515e-05,3.36317764240853e-05,2.8758172398456017e-05,-0.00011505494449497142,-2.840993049518024e-05,-5.2479561341894087e-05,6.172164197580871e-05,-0.04303338798472354,-0.0001925979824750347,5.5779931143823724e-05,3.0928882759732736e-05,3.892071716920384e-05,1.7465757599653055e-05,-0.004210217687681986,-0.00019893945022965017,1.6985695668781584e-05,4.00557809403928e-05
fob.n.03,2.2457562700884462e-05,6.854348819338335e-05,2.5398920218932626e-05,0.005084047259846894,1.2984604154121738e-05,0.0003011248812249046,0.00029666609753435376,9.59447857050919e-05,-0.0015656554058223607,0.00010166990836811101,-0.012939318764192109,0.0002230831254862454,2.8672722924501782e-05,3.625060111619892e-05,0.0002444046763378295,0.00010387857023512364,0.0002767275996557356,0.0004013432519868383,0.00017097097570369636,-0.0007323735139438731,0.00011794827700520713,0.00025302041730248284,0.00034497273919658136,0.0005232347691333504,0.0004267268804177122,1.8533546722377403e-05,-0.0008283407019992182,7.626565563056404e-05,-0.0005070768639240298,0.00031845506363704603,1.8959208487531668e-05,0.08949875838676033,9.563369221602578e-05,-0.0009866150893720982,4.29809281740885e-05,0.0002862621390886211,-0.007306814362068058,0.00011984784054265466,5.006150898627796e-05,3.707771419539724e-05,2.568977135697395e-05,0.0011755582823654975,1.908872189025836e-05,0.00010347507302323605,0.00023023145266304812,0.00010693747930388782,7.45564054377341e-05,7.183438961939684e-05,0.0013570875609858325,0.00017156787511156364,0.000303496261164854,5.701459515966095e-05,-0.014144269065181129,0.00026921373179523365,0.0006638139243046205,2.5920037046635798e-05,0.00012357449165314278,6.61125819242195e-05,2.8465816431681253e-05,-0.011093707718350361,3.73118781109028e-05,6.567542094893308e-05,-0.0019755016403021747,-0.0008367993870473755,0.00014392384175390484,3.0782224933627806e-05,-0.004709743134228225,0.00028469885661135233,-0.0002907683841958049,-0.0010259818414152637,-0.01192412059350975,9.483883509607721e-05,0.00021146870924414855,2.571656317487396e-05,6.990700460968902e-05,4.8611025671052645e-05,4.6570106045551283e-05,1.292221324314855e-05,0.00024778523728939114,2.4083056826316764e-05,-0.001676989254105736,7.13300315551661e-05,-0.0006911368749458419,-0.0004586075010109697,-0.0004754407415949371,-0.0008940667659676478,8.368324606403931e-05,2.0663477043304343e-05,3.817011137055819e-05,0.0017433707230464647,2.3529317391601995e-05,-0.0010721233367597654,-0.001734149929719947,-0.0009615522781090039,9.621181646526107e-05,-0.0005429953334981392,0.00012828674374418473,-0.0011074239950619109,-0.0005280706222873051,-0.0071472037192645945
cooperative.n.01,-0.00015574715095971418,-0.0004753611576264149,-0.00017614598317011604,0.0036388274141346873,-9.005051573403696e-05,0.0006144545756718537,0.0005924375617255233,-0.0006653939798382399,0.00025402603759234587,-0.0007050987134077923,-0.011893149839207426,0.00045520797435474495,-0.00019885038128258304,-0.00025140430061907824,-0.0016949894575758566,-0.000720416172288005,0.0005646711727423123,-0.0002508452275500044,-0.00010685928589188397,0.0002613224753345137,-7.371934681356627e-05,0.0005162959384740965,0.000688905170391876,-0.00032702915540643913,-0.00026671035551282895,-0.00012853340933009424,0.00013439745778209765,-0.0005289157482823031,8.22727185167007e-05,0.000649817345553418,-0.00013148544860872258,9.563369221602602e-05,0.11465568669116726,0.00016007732023916852,-0.00029808030363218384,-0.00017891789898834807,0.00020656076666288674,0.00024455320233343527,-0.0003471853780931364,-0.0002571404754356622,-0.0001781630870164553,8.427412982666037e-05,-0.00013238364685732185,0.00021114406696808445,-0.0001438979248972728,-0.01821048022679708,-0.018238652764686406,0.00014658027995789188,0.0002423518354972194,0.0003426183660563166,0.0006192934493272972,-0.013947418703074073,0.0001530746712226048,-0.00016826240251319012,0.0013545327158768585,-0.00017976002011227868,0.00025215754846868456,-0.0004585023946914032,-0.00019741544832921503,0.00012006033353865706,-0.0002587644434139921,-0.0004554706063660867,-0.0017900909611069818,0.00013576987104623925,-8.995444337460264e-05,-0.00021348014909136954,0.00013314258504250592,0.0005809367675689897,-0.00026347832150874745,0.00016646453673471335,0.0001290473782037619,-0.016150191144320307,-0.0014665727274405908,-0.00017834889299026352,0.00014264739160446362,-0.0003371260209460659,-0.0003229718840415703,-8.961782378258855e-05,0.0005056133927461366,-0.0001670202388860326,0.00027208984411334676,-0.0004946863264082544,0.00011213627285004826,0.0002794750589075506,0.00016964479067437592,0.0001450614465080665,-0.000580358043797046,-0.0001433048510775991,-0.00026471644216071924,0.00031133517602615517,-0.00016317995842106712,-0.0009714992157799241,0.00028136410706953877,0.00015601090395598726,0.00019632316871426487,8.810045459985329e-05,-0.0008896911526052979,-0.00100348673128415,8.56789350004574e-05,0.0002020486366002713
sellers.n.01,3.7590794342020096e-05,0.000114732137341898,4.251421221331697e-05,0.008509978465405306,2.1734397043491623e-05,0.0005040406045908463,0.0004965772292032567,0.0001605980468881098,-0.008120284848106183,0.0001701810952124018,-0.02165859568418046,0.00037340970625446176,4.799409646703224e-05,6.06783963818111e-05,0.00040909897689305006,0.00017387808384468435,0.0004632029942861965,0.0006717920304593271,0.0002861813132499486,-0.0012258900269316642,0.0001974287897111718,0.000423520512792566,0.0005774357380389862,0.0008758212483276982,0.0007142806463749644,3.102254472350529e-05,-0.006233743232117915,0.00012765795711459633,-0.0038160469007750986,0.0005330488870853205,3.173504251706794e-05,-0.0009866150893720939,0.00016007732023916833,0.11889772368502968,7.194401516945032e-05,0.0004791624693076481,-0.002131005972262575,0.00020060839131028123,8.379590936999824e-05,6.206286708648405e-05,4.300105602000613e-05,0.0019677188579203895,3.195182969701598e-05,0.0001732026863889752,0.00038537499831984635,0.00017899826644180624,0.00012479691322779936,0.00012024064244340174,0.002271573281953841,0.0002871804387197469,0.0005080099603404723,9.543439551683599e-05,-0.0015792110178883725,0.000450625838642937,0.0011111309380390465,4.3386488326235684e-05,0.00020684627996029313,0.00011066314290799786,4.764776416360126e-05,-0.001238615115232742,6.245482447328227e-05,0.0001099313970576032,-0.0033067112790471187,-0.006297399733053229,0.0002409082235834711,5.152510547479131e-05,-0.0013735795450019277,0.0004765457548010779,-0.00048670528841651955,-0.007721107202340901,-0.0013313309109945983,0.00015874684146347743,0.000353968810633942,4.304590174659448e-05,0.00011701447162144693,8.13680047605183e-05,7.795179299557043e-05,2.162996345314875e-05,0.0004147575594019137,4.031164237825351e-05,-0.002807043622876484,0.00011939641813821834,-0.005201205018976395,-0.0007676443113540652,-0.0007958207832771187,-0.006728369906200314,0.00014007395791628286,3.4587747845643e-05,6.389138597333858e-05,0.002918156844747795,3.938476061968173e-05,-0.0017945833391719544,-0.013050481959631753,-0.007236237446165276,0.00016104501873996448,-0.004086354174189611,0.00021473392572138585,-0.0018536716651870301,-0.002738842696127808,-0.0020844561057685555
