,april.n.01,nothing.n.01,pound.n.10,wrinkle.n.01,austral.n.01,acre.n.03,wheat.n.02,billion.n.03,whitethorn.n.01,usage.n.03,hour_angle.n.02,mexico.n.01,volt.n.01,franc.n.01,security.n.04,termination.n.05,montana.n.01,elevation.n.03,dole.n.01,taiwan.n.02,redemption.n.02,portland.n.02,sugar.n.01,percentage.n.01,store.n.02,hectare.n.01,worm.n.02,rescue.n.01,yugoslav.n.01,alberta.n.01,february.n.01,fob.n.03,cooperative.n.01,sellers.n.01,treatment.n.01,duty.n.03,cargo.n.01,colombia.n.01,malted.n.01,basket.n.04,july.n.01,loanword.n.01,mission.n.04,jordan.n.02,bonus.n.02,army.n.02,government_accounting_office.n.01,argentina.n.01,pale_yellow.n.01,semolina.n.01,connecticut.n.01,food_and_agriculture_organization.n.01,home_plate.n.01,estate.n.02,maximum.n.03,june.n.01,cambodia.n.01,workweek.n.01,intravenous_feeding.n.01,ski_tow.n.01,commitment.n.05,license.n.01,protein.n.01,roberts.n.04,rebate.n.01,renewal.n.02,seaway.n.01,burlington.n.01,hydrofluorocarbon.n.01,substitute.n.02,elevator.n.01,registration.n.02,goal.n.01,bushel.n.02,tanzania.n.01,planting.n.03,season.n.03,millimeter.n.01,soviet_union.n.01,metric_ton.n.01,brazil_nut.n.02,pitch.n.02,offerer.n.01,source.n.07,arabian_peninsula.n.01,saudi.n.01,agreement.n.06,lining.n.03,cooperation.n.02,blemish.n.01,january.n.01,water.n.01,peer.n.01,exporter.n.01,algeria.n.01,paddy.n.01,month.n.02,hassium.n.01,barley.n.02,stage_set.n.01
sugar.n.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.08055205809792673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00466976936244148,0.0019893072083694337,0.0,0.0013723695305327837,0.0,0.20158568267262805,0.006088019873679574,0.004965116773335479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003330760290911388,0.0,0.0,0.0,0.0,0.0,0.014558740229977473,0.0,0.0,0.0026788236219094444,0.0,0.0,0.0,0.0,-0.04658484929213793,0.0,0.0,0.0,0.0031323960985075957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02623830747408872,0.0,0.0016746043278916206,0.0,0.0,0.0,-0.0038619407408371155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014239776462927066,0.0,0.0,0.0,0.0,0.0,-0.014708634350803955,0.0,0.0
percentage.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.005235512527286716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011464376105298263,-0.004883788524794393,0.0,-0.00336919432895796,0.0,0.006088019873679574,0.1458614078266184,-0.012189459838008478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008177082362722216,0.0,0.0,0.0,0.0,0.0,-0.013748250544957628,0.0,0.0,-0.006576564951651189,0.0,0.0,0.0,0.0,0.0030278005032999787,0.0,0.0,0.0,-0.00769009434874633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016812332351572392,0.0,-0.004111186731601749,0.0,0.0,0.0,-0.002474558670415395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00912421103164706,0.0,0.0,0.0,0.0,0.0,-0.009424634168483418,0.0,0.0
store.n.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0042698499028598035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00934983250339482,-0.04521748516594922,0.0,-0.012391548732828973,0.0,0.004965116773335476,-0.012189459838008482,0.24809386497487954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03007446430712939,0.0,0.0,0.0,0.0,0.0,-0.011212458369248161,0.0,0.0,-0.024187926589026926,0.0,0.0,0.0,0.0,0.0024693386975036605,0.0,0.0,0.0,-0.028283372693440178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01371138647535831,0.0,-0.015120520148257299,0.0,0.0,0.0,-0.002018139397704745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007441298513584289,0.0,0.0,0.0,0.0,0.0,-0.007686310190082431,0.0,0.0
hectare.n.01,-0.000749355588457362,-0.0022871335867649767,-0.010008815887516728,0.0,-0.005116773123843879,0.0,0.0,-0.009311832164346813,0.0,0.0,0.0,0.0,-0.011298905712188462,-0.01428507941504485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09853543398622716,0.0,0.0,0.0,0.0,-0.0006326238079389067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016704337877234785,0.0,-0.0008572067231401894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008648901429162401,0.0,-0.0022060200117044893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010133987738783578,0.0,0.0,-0.0015539339546811841,-0.005092187073114049,0.0,-0.009490280677504181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000785117499829556,0.0,0.0,0.0,0.0,0.0,-0.004280624288134195,0.0,0.0,0.0
worm.n.02,0.0,0.0,0.0,0.0052022858241498725,0.0,0.00012056189538541223,0.0,0.0,-0.00702991940617347,0.0,-0.013067998208875836,8.931618113959913e-05,0.0,0.0,0.0,0.0,0.00011079391309093833,0.0,0.0,-0.0012476325875513212,0.0,0.00010130222702657407,0.0,0.0,0.0,0.0,0.10071166235560501,0.0,-0.0032726304049079833,0.00012750041082951744,0.0,-0.000908267131705778,0.0,-0.0063675288090128245,0.0,0.0,-0.0019617809446910335,4.7983689540684924e-05,0.0,0.0,0.0,0.0,0.0,4.1428495971770656e-05,0.0,0.0,0.0,2.8760460215509486e-05,0.0014363543100205309,0.0,0.00012151132891968642,0.0,-0.0014538045049447747,0.0,0.00026577234193285107,0.0,4.9475735363972104e-05,0.0,0.0,-0.0011402556175335204,0.0,0.0,0.0,-0.005400631169932268,0.0,0.0,-0.0012645024051908856,0.00011398537918056887,0.0,-0.0066215984360156795,-0.001225608771755024,0.0,0.0,0.0,2.79887897080345e-05,0.0,0.0,0.0,9.920620884801852e-05,0.0,-0.0025841338606990326,0.0,-0.004460537862835181,0.0,-0.0008099355743616764,-0.005770229901007383,0.0,0.0,0.0,0.0018452000622512098,0.0,0.0,-0.01119205428295943,-0.006205775583796965,3.8520493239685644e-05,-0.003504445113858344,0.0,0.0,-0.0023710798057109757,-0.0019189276433608116
rescue.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018945095950845245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14775433147897965,0.0,0.0,0.0,0.0,0.0,0.0,-0.007838746783589956,0.0,0.0,0.0,0.0,-0.006762134398652925,0.0,0.0,-0.0034813500702926066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005191519505868253,0.0,-0.006804840587594899,0.0,0.0,0.0,0.0,-0.0056139798962202,0.0,0.0,0.0,0.0,0.0,0.0,-0.013485516940036708,0.0,0.0,-0.00886554891468561,0.0,0.0,0.0,0.0,0.0,-0.013008980475286864,0.0,0.0,0.0,0.0,-0.015261926714749515,-0.003768549705462946,-0.0069613628752580575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yugoslav.n.01,0.0,0.0,0.0,0.003184630158314775,0.0,7.380314364997788e-05,0.0,0.0,-0.004303433934270766,0.0,-0.007999702940503122,5.467577401500356e-05,0.0,0.0,0.0,0.0,6.782357773369142e-05,0.0,0.0,-0.0007637504933634669,0.0,6.201314925751853e-05,0.0,0.0,0.0,0.0,-0.0032726304049079816,0.0,0.11371003840358967,7.805062375471365e-05,0.0,-0.0005560046097445946,0.0,-0.003897945050421017,0.0,0.0,-0.0012009233963017154,2.9373684950008788e-05,0.0,0.0,0.0,0.0,0.0,2.5360859080993986e-05,0.0,0.0,0.0,1.7605997068469247e-05,0.0008792783419323737,0.0,7.43843486757628e-05,0.0,-0.0008899606494607737,0.0,0.00016269513901681884,0.0,3.0287055396589324e-05,0.0,0.0,-0.0006980186307580435,0.0,0.0,0.0,-0.0033060492020373904,0.0,0.0,-0.0007740775172595463,6.977726492079027e-05,0.0,-0.004053476258012307,-0.0007502683990770552,0.0,0.0,0.0,1.713361141849626e-05,0.0,0.0,0.0,6.073005122533745e-05,0.0,-0.001581902821967561,0.0,-0.0027305618876892804,0.0,-0.0004958099849936059,-0.003532302680843323,0.0,0.0,0.0,0.001129557268670406,0.0,0.0,-0.0068513255149400005,-0.0037989262312635194,2.358069676117959e-05,-0.052934431756825676,0.0,0.0,-0.001451479698017601,-0.001174690328682465
alberta.n.01,0.0,0.0,0.0,0.02977097190625167,0.0,-0.00540004286678764,0.0,0.0,0.0002409898571662784,0.0,-0.07478385861487444,-0.004000527739794957,0.0,0.0,0.0,0.0,-0.018670147797581586,0.0,0.0,0.0002479118542417466,0.0,-0.004537390248351573,0.0,0.0,0.0,0.0,0.00012750041082951638,0.0,7.805062375471303e-05,0.1405747855528113,0.0,9.072593520672262e-05,0.0,0.00015186242680328957,0.0,0.0,0.00019596042250648896,-0.0021492195324068976,0.0,0.0,0.0,0.0,0.0,-0.0018556083034272112,0.0,0.0,0.0,-0.001288199041129885,0.00821978362137236,0.0,-0.02047616522172134,0.0,0.00014521914172006684,0.0,0.0015209277599495556,0.0,-0.002216049200099328,0.0,0.0,0.00011389904320456945,0.0,0.0,0.0,0.0001288023941995424,0.0,0.0,0.00012630993600597996,-0.005105476583578942,0.0,0.00015792186230659795,0.00012242488815620425,0.0,0.0,0.0,-0.0012536354353896492,0.0,0.0,0.0,-0.004443508280275539,0.0,0.000258126660128027,0.0,0.00010638163171548087,0.0,0.0001609389110703218,0.0001376171419498845,0.0,0.0,0.0,0.010559473483691463,0.0,0.0,0.00026692498382082557,0.00014800469202716103,-0.0017253570382178766,8.357929042051283e-05,0.0,0.0,8.128203905244272e-05,0.0001916798472173886
february.n.01,-0.041102763346286014,-0.0023396624056828655,-0.0008669663646752018,0.0,-0.00044321628491332944,0.0,0.0,-0.003274977887063118,0.0,0.0,0.0,0.0,-0.000978714297494617,-0.0012373774788888483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006326238079389049,0.0,0.0,0.0,0.0,0.22862800595352797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017087988025426466,0.0,-0.047018485780040635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047439927602333856,0.0,-0.014027388666695721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008778087846050016,0.0,0.0,-0.009880978154793116,-0.0004410866344868977,0.0,-0.00082205070321905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04306433326393752,0.0,0.0,0.0,0.0,0.0,-0.004378937801340479,0.0,0.0,0.0
fob.n.03,0.0,0.0,0.0,0.0037018096140864253,0.0,8.57886703107342e-05,0.0,0.0,-0.0017167251847625205,0.0,-0.00929884343953476,6.355504276623993e-05,0.0,0.0,0.0,0.0,7.883803130507773e-05,0.0,0.0,-0.000887782498609587,0.0,7.208399742177224e-05,0.0,0.0,0.0,0.0,-0.0009082671317057787,0.0,-0.0005560046097445948,9.072593520672202e-05,0.0,0.08944188484387772,0.0,-0.0010818133832598735,0.0,0.0,-0.007429656452009832,3.414393004637902e-05,0.0,0.0,0.0,0.0,0.0,2.9479426903748934e-05,0.0,0.0,0.0,2.0465186214315684e-05,0.0010220719071961726,0.0,8.646426221473738e-05,0.0,-0.014235302870070236,0.0,0.00018911660062162253,0.0,3.520563056803778e-05,0.0,0.0,-0.011165107832366525,0.0,0.0,0.0,-0.0009175419935931043,0.0,0.0,-0.004788923288674332,8.110899454181332e-05,0.0,-0.0011249786253837084,-0.01200086532047878,0.0,0.0,0.0,1.991608579960651e-05,0.0,0.0,0.0,7.059252607495346e-05,0.0,-0.0018388016139396115,0.0,-0.0007578245346487254,0.0,-0.0005763288287706893,-0.0009803350905237367,0.0,0.0,0.0,0.001312995779402531,0.0,0.0,-0.001901477711783388,-0.0010543322663191402,2.7410168728536175e-05,-0.0005953888453092637,0.0,0.0,-0.0005790240516799213,-0.007267362436676654
cooperative.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11389754449215021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01905823391943553,-0.01882970342747673,0.0,0.0,0.0,0.0,-0.014399405545250658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016902032062785892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sellers.n.01,0.0,0.0,0.0,0.006196307486696031,0.0,0.00014359814132453458,0.0,0.0,-0.008373154363247745,0.0,-0.015564953152303945,0.000106382182868401,0.0,0.0,0.0,0.0,0.00013196375139151815,0.0,0.0,-0.0014860227608031313,0.0,0.00012065845071984615,0.0,0.0,0.0,0.0,-0.006367528809012816,0.0,-0.003897945050421013,0.00015186242680328955,0.0,-0.0010818133832598727,0.0,0.11873837516021822,0.0,0.0,-0.002336626314997427,5.715212596740135e-05,0.0,0.0,0.0,0.0,0.0,4.9344405215256105e-05,0.0,0.0,0.0,3.425583694900218e-05,0.0017108043013347384,0.0,0.00014472898694036667,0.0,-0.0017315887751426639,0.0,0.0003165545315542889,0.0,5.892926298329035e-05,0.0,0.0,-0.0013581288415318354,0.0,0.0,0.0,-0.006432551474928572,0.0,0.0,-0.0015061159623058235,0.00013576502373470903,0.0,-0.007886813864112024,-0.0014597907659998654,0.0,0.0,0.0,3.333672025600299e-05,0.0,0.0,0.0,0.0001181619379231547,0.0,-0.003077894704159346,0.0,-0.005312830761022887,0.0,-0.0009646932200190713,-0.006872770921119487,0.0,0.0,0.0,0.002197769854763322,0.0,0.0,-0.01333056508027269,-0.007391538068156864,4.588075871269381e-05,-0.004174053527569157,0.0,0.0,-0.002824131554532869,-0.002285584861137
treatment.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01067686105340673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00783874678358996,0.0,0.0,0.0,0.0,0.0,0.0,0.24277477990732702,0.0,0.0,0.0,0.0,-0.0038109265630643686,0.0,0.0,-0.055249485274988484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01245726067217608,0.0,-0.016328489748801647,0.0,0.0,0.0,0.0,-0.013470971436497538,0.0,0.0,0.0,0.0,0.0,0.0,-0.007600013796483871,0.0,0.0,-0.004996344920599673,0.0,0.0,0.0,0.0,0.0,-0.007331452811930577,0.0,0.0,0.0,0.0,-0.00860114255232298,-0.05980738140549519,-0.016704071297945648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duty.n.03,0.0,0.0,0.0,0.0,0.0,0.0,0.002864352875036874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006272168863424213,-0.01204953505933974,0.0,-0.008312650103992106,0.0,0.0033307602909113873,-0.008177082362722222,-0.03007446430712939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1580450913814251,0.0,0.0,0.0,0.0,0.0,-0.007521678301777478,0.0,0.0,-0.016226040409536818,0.0,0.0,0.0,0.0,0.001656511952070522,0.0,0.0,0.0,-0.01897339759787213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009198039782412421,0.0,-0.010143332047739147,0.0,0.0,0.0,-0.0013538329256419697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004991862776515167,0.0,0.0,0.0,0.0,0.0,-0.005156224502562032,0.0,0.0
cargo.n.01,0.0,0.0,0.0,0.007995598770760415,0.0,0.0001852963437858915,0.0,0.0,-0.0037079826376776467,0.0,-0.02008472312884912,0.0001372735701705676,0.0,0.0,0.0,0.0,0.00017028354559169245,0.0,0.0,-0.0019175358526203508,0.0,0.0001556953979977321,0.0,0.0,0.0,0.0,-0.0019617809446910344,0.0,-0.0012009233963017128,0.0001959604225064883,0.0,-0.007429656452009832,0.0,-0.0023366263149974253,0.0,0.0,0.13503060102087566,7.374802963094391e-05,0.0,0.0,0.0,0.0,0.0,6.367309345608004e-05,0.0,0.0,0.0,4.4203088434343666e-05,0.0022075897295499546,0.0,0.00018675556572335394,0.0,-0.011892170973795435,0.0,0.0004084760204054435,0.0,7.6041213849164e-05,0.0,0.0,-0.009327330264432237,0.0,0.0,0.0,-0.0019818138696753645,0.0,0.0,-0.010343673271171217,0.00017518863600882113,0.0,-0.002429859623256066,-0.010025522008715915,0.0,0.0,0.0,4.301707752114937e-05,0.0,0.0,0.0,0.00015247394478688341,0.0,-0.003971657501817859,0.0,-0.0016368375333599646,0.0,-0.001244822007414327,-0.0021174417006476235,0.0,0.0,0.0,0.0028359609310689366,0.0,0.0,-0.004107032624560209,-0.0022772694037196776,5.920366908072483e-05,-0.0012859900470203079,0.0,0.0,-0.00125064346319583,-0.015696894282258386
colombia.n.01,0.0,0.0,0.0,0.011204050747602083,0.0,-0.0020322599648152665,0.0,0.0,9.06944723823911e-05,0.0,-0.028144265819101566,-0.021833330674024428,0.0,0.0,0.0,0.0,-0.0018676052927016277,0.0,0.0,9.329950680156949e-05,0.0,-0.0017076080271847093,0.0,0.0,0.0,0.0,4.798368954068457e-05,0.0,2.9373684950008087e-05,-0.0021492195324068967,0.0,3.4143930046379525e-05,0.0,5.71521259674012e-05,0.0,0.0,7.374802963094525e-05,0.3193557560750615,0.0,0.0,0.0,0.0,0.0,-0.010127191292083934,0.0,0.0,0.0,-0.19767987049875294,0.0030934452902031382,0.0,-0.002048264157141457,0.0,5.465198242363236e-05,0.0,0.0005723881591629585,0.0,-0.012094338078044588,0.0,0.0,4.286493112102244e-05,0.0,0.0,0.0,4.847367985058092e-05,0.0,0.0,4.7535664518905876e-05,-0.0019214024625477826,0.0,5.9432542713439364e-05,4.607355997617406e-05,0.0,0.0,0.0,-0.006841856571388171,0.0,0.0,0.0,-0.02425094686157425,0.0,9.714376166456908e-05,0.0,4.003581757781442e-05,0.0,6.056798322116803e-05,5.179103480402815e-05,0.0,0.0,0.0,0.00397396756652052,0.0,0.0,0.00010045493556437448,5.5700300466417316e-05,-0.009416330343480378,3.1454351381904504e-05,0.0,0.0,3.0589800470058545e-05,7.213707171801239e-05
malted.n.01,-0.002024106453417325,-0.006177843902290336,-0.002289211835216155,0.0,-0.0011703060306892637,0.0,0.0,-0.008647530567053526,0.0,0.0,0.0,0.0,-0.0025842805954292276,-0.0032672768918358946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016704337877234798,0.0,0.0,0.0,0.0,-0.0017087988025426448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505044154767132,0.0,-0.0023154263302321357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002336180241716314,0.0,-0.005958745635367863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023178410843277698,0.0,0.0,-0.004197376778532504,-0.001164682720305251,0.0,-0.0021706126969087444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021207040056475143,0.0,0.0,0.0,0.0,0.0,-0.011562520357129989,0.0,0.0,0.0
basket.n.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06253603836045438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006762134398652926,0.0,0.0,0.0,0.0,0.0,0.0,-0.003810926563064367,0.0,0.0,0.0,0.0,0.12863323644722582,0.0,0.0,-0.0016925115486544724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025239365594763217,0.0,-0.003308277262760027,0.0,0.0,0.0,0.0,-0.0027293221354978852,0.0,0.0,0.0,0.0,0.0,0.0,-0.006556190184766246,0.0,0.0,-0.004310122113633159,0.0,0.0,0.0,0.0,0.0,-0.006324514698630397,0.0,0.0,0.0,0.0,-0.007419818948934565,-0.0018321380411014943,-0.0033843729653302234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
july.n.01,-0.05569433941297245,-0.003170247971798411,-0.0011747414295981762,0.0,-0.000600559091303776,0.0,0.0,-0.004437602612636846,0.0,0.0,0.0,0.0,-0.0013261601370633735,-0.001676649346191238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008572067231401884,0.0,0.0,0.0,0.0,-0.04701848578004063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002315426330232139,0.0,0.2930998057135632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06428121163902145,0.0,-0.019007144091474467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011894329336837035,0.0,0.0,-0.013388748256385516,-0.000597673410049665,0.0,-0.0011138806044263593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05835227118888633,0.0,0.0,0.0,0.0,0.0,-0.0059334708501584885,0.0,0.0,0.0
loanword.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.012520075235807593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010545491065095619,-0.004492346358755113,0.0,-0.003099148908432689,0.0,0.014558740229977473,-0.013748250544957624,-0.011212458369248172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007521678301777477,0.0,0.0,0.0,0.0,0.0,0.1909486548266183,0.0,0.0,-0.006049444496557219,0.0,0.0,0.0,0.0,0.007240607276319072,0.0,0.0,0.0,-0.0070737230268438445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04020459598444985,0.0,-0.0037816696300647006,0.0,0.0,0.0,-0.005917598433305041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021819412710451316,0.0,0.0,0.0,0.0,0.0,-0.02253783717341746,0.0,0.0
mission.n.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004741815497420494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034813500702926053,0.0,0.0,0.0,0.0,0.0,0.0,-0.05524948527498849,0.0,0.0,0.0,0.0,-0.0016925115486544707,0.0,0.0,0.13853335904631958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005532527904527101,0.0,-0.007251821050498197,0.0,0.0,0.0,0.0,-0.0059827378855428015,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033753237979319783,0.0,0.0,-0.0022189804340853733,0.0,0.0,0.0,0.0,0.0,-0.003256050293089369,0.0,0.0,0.0,0.0,-0.0038199458479526082,-0.02656169885419899,-0.007418624608338637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jordan.n.02,0.0,0.0,0.0,0.009673432278920016,0.0,-0.0017546269278553846,0.0,0.0,7.83044326045337e-05,0.0,-0.024299394529185836,-0.01885061487637806,0.0,0.0,0.0,0.0,-0.0016124662168786011,0.0,0.0,8.05535855766078e-05,0.0,-0.0014743266504256814,0.0,0.0,0.0,0.0,4.1428495971769585e-05,0.0,2.536085908099445e-05,-0.0018556083034272136,0.0,2.9479426903749103e-05,0.0,4.9344405215255265e-05,0.0,0.0,6.367309345607969e-05,-0.010127191292083938,0.0,0.0,0.0,0.0,0.0,0.1599845126823212,0.0,0.0,0.0,-0.006070035152338043,0.002670840591268174,0.0,-0.0017684447401925278,0.0,4.718581366626523e-05,0.0,0.0004941925219415496,0.0,-0.057919683414877916,0.0,0.0,3.700902626030362e-05,0.0,0.0,0.0,4.185154725803052e-05,0.0,0.0,4.104167697165551e-05,-0.0016589139964386511,0.0,5.1313287493411044e-05,3.97793148494678e-05,0.0,0.0,0.0,-0.00590717033476238,0.0,0.0,0.0,-0.020937953375062504,0.0,8.387266542708853e-05,0.0,3.456640627525437e-05,0.0,5.2293612119359915e-05,4.471570855203205e-05,0.0,0.0,0.0,0.003431072118411124,0.0,0.0,8.673149007944452e-05,4.8090917884560454e-05,-0.00812993764001757,2.7157279525469693e-05,0.0,0.0,2.641083746753178e-05,6.228221326230361e-05
bonus.n.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0023037071037716253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00504450415053681,-0.009691054393215734,0.0,-0.06278090448558456,0.0,0.0026788236219094453,-0.006576564951651189,-0.02418792658902693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01622604040953683,0.0,0.0,0.0,0.0,0.0,-0.006049444496557228,0.0,0.0,0.25483094755968005,0.0,0.0,0.0,0.0,0.001332279407584632,0.0,0.0,0.0,-0.015259694854579965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00739768824301885,0.0,-0.07660704498422921,0.0,0.0,0.0,-0.001088844379232144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040147950483102055,0.0,0.0,0.0,0.0,0.0,-0.004146985910400636,0.0,0.0
